id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,bg_smoke_risk,bg_pop_risk,bg_pop,place_id
2381438,1,135,060750305001,San Francisco,California,Clarendon Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381437,1,199,060750305001,San Francisco,California,Glenbrook Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381436,2,198,060750305001,San Francisco,California,Glenbrook Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381435,1,99,060750305001,San Francisco,California,Lori Ln,0.90009109105711528697,0.52380424904145926648,51,0667000
2381434,2,98,060750305001,San Francisco,California,Lori Ln,0.90009109105711528697,0.52380424904145926648,51,0667000
2381433,1,99,060750305001,San Francisco,California,Farview Ct,0.90009109105711528697,0.52380424904145926648,51,0667000
2381432,2,98,060750305001,San Francisco,California,Farview Ct,0.90009109105711528697,0.52380424904145926648,51,0667000
2381431,1,299,060750305001,San Francisco,California,Palo Alto Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381430,2,298,060750305001,San Francisco,California,Palo Alto Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381429,1,9,060750305001,San Francisco,California,Johnstone Dr,0.90009109105711528697,0.52380424904145926648,51,0667000
2381428,1,199,060750305001,San Francisco,California,Mountain Spring Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381427,2,198,060750305001,San Francisco,California,Mountain Spring Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381426,1,299,060750305001,San Francisco,California,Marview Way,0.90009109105711528697,0.52380424904145926648,51,0667000
2381425,100,298,060750305001,San Francisco,California,Marview Way,0.90009109105711528697,0.52380424904145926648,51,0667000
2381424,100,120,060750305001,San Francisco,California,Raccoon Dr,0.90009109105711528697,0.52380424904145926648,51,0667000
2381423,1,99,060750305001,San Francisco,California,la Avanzada St,0.90009109105711528697,0.52380424904145926648,51,0667000
2381422,2,98,060750305001,San Francisco,California,la Avanzada St,0.90009109105711528697,0.52380424904145926648,51,0667000
2381421,50,98,060750305001,San Francisco,California,Skyview Way,0.90009109105711528697,0.52380424904145926648,51,0667000
2381420,1,99,060750305001,San Francisco,California,Clairview Ct,0.90009109105711528697,0.52380424904145926648,51,0667000
2381419,2,98,060750305001,San Francisco,California,Clairview Ct,0.90009109105711528697,0.52380424904145926648,51,0667000
2381418,1,99,060750305001,San Francisco,California,Fredela Ln,0.90009109105711528697,0.52380424904145926648,51,0667000
2381417,2,98,060750305001,San Francisco,California,Fredela Ln,0.90009109105711528697,0.52380424904145926648,51,0667000
2381416,200,698,060750305001,San Francisco,California,Twin Peaks Blvd,0.90009109105711528697,0.52380424904145926648,51,0667000
2381415,1,199,060750305001,San Francisco,California,St Germain Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381414,2,198,060750305001,San Francisco,California,St Germain Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381413,2,98,060750305001,San Francisco,California,Aquavista Way,0.90009109105711528697,0.52380424904145926648,51,0667000
2381412,1,199,060750305001,San Francisco,California,Midcrest Way,0.90009109105711528697,0.52380424904145926648,51,0667000
2381411,2,198,060750305001,San Francisco,California,Midcrest Way,0.90009109105711528697,0.52380424904145926648,51,0667000
2381410,401,599,060750305001,San Francisco,California,Dellbrook Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381409,400,596,060750305001,San Francisco,California,Dellbrook Ave,0.90009109105711528697,0.52380424904145926648,51,0667000
2381408,576,798,060750305001,San Francisco,California,Panorama Dr,0.90009109105711528697,0.52380424904145926648,51,0667000
2384004,501,799,060750452002,San Francisco,California,Balboa St,0.62155211546801215395,0.18642115794977250229,94,0667000
2384003,501,799,060750452002,San Francisco,California,Cabrillo St,0.62155211546801215395,0.18642115794977250229,94,0667000
2384002,500,798,060750452002,San Francisco,California,Cabrillo St,0.62155211546801215395,0.18642115794977250229,94,0667000
2384001,3000,3298,060750452002,San Francisco,California,Fulton St,0.62155211546801215395,0.18642115794977250229,94,0667000
2384000,601,799,060750452002,San Francisco,California,6th Ave,0.62155211546801215395,0.18642115794977250229,94,0667000
2383999,600,798,060750452002,San Francisco,California,9th Ave,0.62155211546801215395,0.18642115794977250229,94,0667000
2383998,601,799,060750452002,San Francisco,California,7th Ave,0.62155211546801215395,0.18642115794977250229,94,0667000
2383997,600,798,060750452002,San Francisco,California,7th Ave,0.62155211546801215395,0.18642115794977250229,94,0667000
2383996,601,799,060750452002,San Francisco,California,8th Ave,0.62155211546801215395,0.18642115794977250229,94,0667000
2383995,600,798,060750452002,San Francisco,California,8th Ave,0.62155211546801215395,0.18642115794977250229,94,0667000
2374420,1400,1498,060750108003,San Francisco,California,Leavenworth St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374419,1001,1199,060750108003,San Francisco,California,Pacific Ave,0.68906075179654192411,0.11703209284384151920,83,0667000
2374418,1,99,060750108003,San Francisco,California,Auburn St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374417,2,98,060750108003,San Francisco,California,Auburn St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374416,1100,1398,060750108003,San Francisco,California,Washington St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374415,1,99,060750108003,San Francisco,California,Phoenix Ter,0.68906075179654192411,0.11703209284384151920,83,0667000
2374414,2,98,060750108003,San Francisco,California,Phoenix Ter,0.68906075179654192411,0.11703209284384151920,83,0667000
2374413,1301,1499,060750108003,San Francisco,California,Taylor St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374412,1048,1498,060750108003,San Francisco,California,Taylor St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374411,1201,1399,060750108003,San Francisco,California,Mason St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374410,1401,1599,060750108003,San Francisco,California,Jones St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374409,1400,1598,060750108003,San Francisco,California,Jones St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374408,1001,1299,060750108003,San Francisco,California,Jackson St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374407,1000,1298,060750108003,San Francisco,California,Jackson St,0.68906075179654192411,0.11703209284384151920,83,0667000
2374406,1,99,060750108003,San Francisco,California,Marcy Pl,0.68906075179654192411,0.11703209284384151920,83,0667000
2374405,2,98,060750108003,San Francisco,California,Marcy Pl,0.68906075179654192411,0.11703209284384151920,83,0667000
2376616,1,199,060750170001,San Francisco,California,Roosevelt Way,0.49074879560089487419,0.20112043453061786453,60,0667000
2376615,2,198,060750170001,San Francisco,California,Roosevelt Way,0.49074879560089487419,0.20112043453061786453,60,0667000
2376614,1,99,060750170001,San Francisco,California,Park Hill Ave,0.49074879560089487419,0.20112043453061786453,60,0667000
2376613,1,99,060750170001,San Francisco,California,Divisadero St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376612,2,98,060750170001,San Francisco,California,Divisadero St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376611,2300,2598,060750170001,San Francisco,California,15th St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376610,101,4299,060750170001,San Francisco,California,Alpine Ter,0.49074879560089487419,0.20112043453061786453,60,0667000
2376609,100,3298,060750170001,San Francisco,California,Alpine Ter,0.49074879560089487419,0.20112043453061786453,60,0667000
2376608,701,999,060750170001,San Francisco,California,Duboce Ave,0.49074879560089487419,0.20112043453061786453,60,0667000
2376607,201,299,060750170001,San Francisco,California,Henry St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376606,200,298,060750170001,San Francisco,California,Henry St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376605,1,299,060750170001,San Francisco,California,Buena Vista Ter,0.49074879560089487419,0.20112043453061786453,60,0667000
2376604,2,198,060750170001,San Francisco,California,Buena Vista Ter,0.49074879560089487419,0.20112043453061786453,60,0667000
2376603,2,198,060750170001,San Francisco,California,Castro St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376602,201,299,060750170001,San Francisco,California,Buena Vista Ave E,0.49074879560089487419,0.20112043453061786453,60,0667000
2376601,1001,1099,060750170001,San Francisco,California,14th St,0.49074879560089487419,0.20112043453061786453,60,0667000
2376600,1000,1098,060750170001,San Francisco,California,14th St,0.49074879560089487419,0.20112043453061786453,60,0667000
2381917,1,199,060750309004,San Francisco,California,Cerritos Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381916,2,198,060750309004,San Francisco,California,Cerritos Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381915,1250,1354,060750309004,San Francisco,California,Holloway Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381914,101,199,060750309004,San Francisco,California,Aptos Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381913,100,198,060750309004,San Francisco,California,Aptos Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381912,1,399,060750309004,San Francisco,California,Moncada Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381911,2,398,060750309004,San Francisco,California,Moncada Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381910,1,199,060750309004,San Francisco,California,Estero Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381909,2,198,060750309004,San Francisco,California,Estero Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381908,2169,2499,060750309004,San Francisco,California,Ocean Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381907,1,99,060750309004,San Francisco,California,el Plazuela St,0.61706355900722137873,0.34079275931010906844,50,0667000
2381906,2,98,060750309004,San Francisco,California,el Plazuela St,0.61706355900722137873,0.34079275931010906844,50,0667000
2381905,1,99,060750309004,San Francisco,California,el Plazuela Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381904,2,98,060750309004,San Francisco,California,el Plazuela Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381903,201,899,060750309004,San Francisco,California,Junipero Serra Blvd,0.61706355900722137873,0.34079275931010906844,50,0667000
2381902,101,199,060750309004,San Francisco,California,Lunado Ct,0.61706355900722137873,0.34079275931010906844,50,0667000
2381901,100,198,060750309004,San Francisco,California,Lunado Ct,0.61706355900722137873,0.34079275931010906844,50,0667000
2381900,1,199,060750309004,San Francisco,California,Cedro Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381899,2,198,060750309004,San Francisco,California,Cedro Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381898,401,499,060750309004,San Francisco,California,Monticello St,0.61706355900722137873,0.34079275931010906844,50,0667000
2381897,400,498,060750309004,San Francisco,California,Monticello St,0.61706355900722137873,0.34079275931010906844,50,0667000
2381896,1,99,060750309004,San Francisco,California,Alviso St,0.61706355900722137873,0.34079275931010906844,50,0667000
2381895,1,99,060750309004,San Francisco,California,Mercedes Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381894,2,98,060750309004,San Francisco,California,Mercedes Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381893,302,470,060750309004,San Francisco,California,Urbano Dr,0.61706355900722137873,0.34079275931010906844,50,0667000
2381892,1,199,060750309004,San Francisco,California,Lunado Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381891,2,198,060750309004,San Francisco,California,Lunado Way,0.61706355900722137873,0.34079275931010906844,50,0667000
2381890,1,199,060750309004,San Francisco,California,Paloma Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2381889,2,198,060750309004,San Francisco,California,Paloma Ave,0.61706355900722137873,0.34079275931010906844,50,0667000
2377417,301,399,060750203002,San Francisco,California,Dolores St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377416,300,398,060750203002,San Francisco,California,Dolores St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377415,1,99,060750203002,San Francisco,California,Harlow St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377414,2,98,060750203002,San Francisco,California,Harlow St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377413,1,99,060750203002,San Francisco,California,Abbey St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377412,2,98,060750203002,San Francisco,California,Abbey St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377411,1,99,060750203002,San Francisco,California,Chula Ln,0.35736818248862167250,0.19526752604626481798,54,0667000
2377410,2,98,060750203002,San Francisco,California,Chula Ln,0.35736818248862167250,0.19526752604626481798,54,0667000
2377409,3638-0,3638-2,060750203002,San Francisco,California,17th St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377408,3600,3860,060750203002,San Francisco,California,17th St,0.35736818248862167250,0.19526752604626481798,54,0667000
2377407,1,99,060750203002,San Francisco,California,Pond St,0.35736818248862167250,0.19526752604626481798,54,0667000
